N_points,Mean_surface,Std_surface,confidence_radius
100,1.5575919999999999,0.2187810739895021,0.042881090501942415
1000,1.5502696,0.06050718558849024,0.011859408375344088
10000,1.5440817199999994,0.019114191797761155,0.0037463815923611866
100000,1.5457975119999998,0.007057136722854095,0.0013831987976794025
